id,name,description,category,muscle,equipment,difficulty,rating,rating_description,image_url,muscle_region,primary_muscle,type,activation
06ab3368-8bde-495e-a69f-be2465ea3796,holman roll-back to squat thrust to renegade row,No description available,strength,legs,Dumbbell,Intermediate,5.9,,https://mdhealth.com.au/wp-content/uploads/2014/07/gluteus-maximus-1000x675.jpg,"glute_maximus, legs_quads",glute_maximus,compound,9
06df6841-7939-49bf-ae01-3c11d254caa7,barbell step-up,"The barbell step-up is a great exercise for building lower-body strength and power. It targets all the same muscles as bodyweight step-ups, such as the quads, glutes, and hamstrings, but allows for greater muscular overload.",strength,legs,Barbell,Intermediate,8.7,Average,,full_muscle,full_muscle,isolation,5
06e1d1c0-3ca9-4e49-bd8d-5572d960d5e5,boss everline 10-yard sprints,No description available,strength,legs,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
0751078c-f18e-44d7-be21-e3941fe962c7,dumbbell v-sit cross jab,"The dumbbell V-sit cross jab is a hybrid movement that trains the abdominal and shoulder muscles simultaneously. It can address multiple muscle groups in a time-efficient muscle-building or circuit-style workout, while also providing a cardiovascular challenge.",strength,core,Dumbbell,Intermediate,9.3,Average,,full_muscle,full_muscle,isolation,5
075b8756-4af7-40ed-b947-d6fd02b02836,holman elbow plank jack to straight plank split jack,No description available,strength,core,Bodyweight,Intermediate,5.9,,https://kinxlearning.com/cdn/shop/files/muscle-61_500x.jpg?v=1613518563,transverse_core,transverse_core,isolation,5
075d59dc-e667-4823-980b-91db21309dcb,smith machine shoulder press,"The Smith machine shoulder press is a machine-based exercise targeting the deltoid muscles. The Smith machine mimics a barbell but provides more stability. This movement can be programmed in low reps for strength or higher reps for muscle and strength endurance. It is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of a shoulder or upper-body focused workout.",strength,shoulders,Machine,Intermediate,8.9,Average,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Deltoid_muscle.PNG/500px-Deltoid_muscle.PNG,shoulders_anterior,shoulders_anterior,compound,5
0786f867-c965-47a1-a60e-72a3f6a8984d,bent-knee reverse crunch,"The bent-knee reverse crunch is a popular bodyweight core exercise. It targets the lower portion of the rectus abdominis or ""six-pack"" muscles. It can be performed for time or reps as part of any ab-focused workout.",strength,core,Bodyweight,Intermediate,8.1,Average,https://www.madscientistofmuscle.com/1-exercises/1-muscle-anatomy/graphics/rectus-abdominis.jpg,rectus_abdominis_lower,rectus_abdominis_lower,isolation,5
078e3e14-0ea8-46c9-8660-bd122d38afe2,band front squat,"The band front squat is a popular exercise for targeting the muscles of the lower body, including the quadriceps, glutes, and hamstrings. Holding band in the racked position also works the core and upper-back muscles to maintain posture while the lower body moves. Because the tension of the band changes as it stretches, the resistance more closely matches the natural strength curve of the squat. This movement is usually performed for moderate to high reps, at least 8-12 reps per set or more. If this movement hurts your knees, try performing it with a wider stance.",strength,legs,Bands,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,9
079173be-e8cc-47a1-8552-bd1f5736d511,30° back wide-grip seated cable row,No description available,strength,middle back,Cable,Intermediate,5.9,,https://blog.infs.com/wp-content/uploads/2025/03/129458131_m.jpg,back_rhomboids,back_rhomboids,compound,8
0797c10f-61fb-4179-bf01-525389dcccfd,fyr2 medicine ball knees-to-chest,No description available,strength,core,Medicine Ball,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
07adb2a1-ed34-4c27-8f6a-af581a7f22b8,machine low row,The machine low row is an exercise targeting the back muscles.,strength,middle back,Machine,Intermediate,5.9,,https://blog.infs.com/wp-content/uploads/2025/03/129458131_m.jpg,back_rhomboids,back_rhomboids,compound,8
07bb53b8-50bd-48fe-abca-45d1acbf9ff6,all fours quad stretch,No description available,stretching,legs,Bodyweight,Beginner,5,Average,,full_muscle,full_muscle,isolation,5
07cd186e-7410-4b99-947e-cbd9d3a30cc4,holman burpee to 180 jump,No description available,strength,legs,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
07d3260c-1969-42bf-babf-5bff87fc755c,cross-body toe-touch,"The cross-body toe-touch is a version of the toe-touch stretch where instead of both hands reaching down toward both feet, one hand at a time reaches for the opposing foot. It's a common component in dynamic warm-ups for training or sports, but can also be performed for simple flexibility work anytime.",strength,core,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
07e51635-ab03-4782-9482-7a87b62e3ec7,pallof press,"The Pallof press is an isometric exercise that trains core stability. It involves resisting rotation from a cable or band, developing what is sometimes called ""anti-rotation"" core strength. It is most often seen in programs for athletes who compete in sports that test strength, power, and functional movements. It can be trained in timed holds or for reps by pressing the cable or band away from the body.",strength,core,Other,Intermediate,8.4,Average,,full_muscle,full_muscle,compound,5
07fd8fd9-bc45-4dce-8643-0de448569279,fyr2 kettlebell hike,No description available,strength,core,Kettlebell,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
081531c4-d359-442f-87e5-a6fe2ee0771e,fyr2 explosive kettlebell jump squat,No description available,strength,legs,Kettlebell,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,9
0862ad34-2dbe-40e2-aa29-3f1b2da5e9cb,crucifix,No description available,strongman,shoulders,Other,Beginner,6,Average,,full_muscle,full_muscle,isolation,5
086afc54-a714-4b22-9763-49482de5fb33,king maker dumbbell lateral raise,"The dumbbell lateral raise is an upper body isolation exercise for building shoulder strength and muscle. It's a staple strength training move and is a great option for accessory work on upper body training days. This exercise particularly focuses on the lateral or medial head of the deltoid, making them appear wider and more developed.",strength,shoulders,Dumbbell,Intermediate,5.9,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Deltoid_muscle.PNG/500px-Deltoid_muscle.PNG,shoulders_lateral,shoulders_lateral,isolation,5
086e4a74-70e9-4b13-82ee-8196d63e02bd,metaburn double lunge,No description available,strength,legs,Bodyweight,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,8
08837be3-d05a-4713-87f6-32a68d79f05c,tricep dumbbell kickback,The single-arm triceps kick-back is an isolation move from a bent-over position used to increase size and strength of the triceps.,strength,arms,Dumbbell,Intermediate,8.8,Average,https://mdhealth.com.au/wp-content/uploads/2014/07/gluteus-maximus-1000x675.jpg,glute_maximus,glute_maximus,isolation,7
08affd4e-3ba4-44f7-b364-4c46982a8e5e,plank walk-out,"The plank walk-out is an advanced plank variation targeting the core and shoulders. From a standing position, the lifter descends into a plank-type position but “walks” the hands forward until they are out in front of the head. This is far more challenging to the core than having the arms directly under the shoulders. Beginners will need to progress to this exercise.",strength,core,Bodyweight,Intermediate,5.9,,https://kinxlearning.com/cdn/shop/files/muscle-61_500x.jpg?v=1613518563,transverse_core,transverse_core,isolation,5
08cbbff3-9518-4849-ae35-414c8d34765c,fyr dumbbell arnold press,"Named after the iconic bodybuilder/movie star, the Arnold press adds rotation to a classic shoulder press, hitting all three heads of the deltoids in one motion.",strength,shoulders,Dumbbell,Intermediate,5.9,,,full_muscle,full_muscle,compound,5
09138c27-329e-42e5-854b-7ed5241cd4c8,holman hovering renegade triceps press,No description available,strength,arms,Dumbbell,Intermediate,5.9,,https://barbend.com/wp-content/uploads/2019/04/Tricep-Muscle-Anatomy-1024x661.jpg,arms_triceps,arms_triceps,compound,5
0941250b-a31e-47c0-bb80-3736efe6c313,lateral raise - with bands,No description available,strength,shoulders,Bands,Beginner,7.9,Average,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Deltoid_muscle.PNG/500px-Deltoid_muscle.PNG,shoulders_lateral,shoulders_lateral,isolation,5
0990128f-7bcb-4846-ae62-6daec0e869a7,fyr2 dumbbell front raise,No description available,strength,shoulders,Dumbbell,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
099f6abf-94a8-4512-8cff-d7a0ba75f9af,pyramid,No description available,stretching,lower back,Bodyweight,Intermediate,1,Average,,full_muscle,full_muscle,isolation,5
09bedd75-368c-402e-964d-dc26e9eee5d3,holman towel burpee,No description available,strength,core,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
09c4c1c8-7e43-4d40-abc7-92b4405cf82a,30° legs barbell back squat,No description available,strength,legs,Barbell,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,9
09d4ef92-ae12-4866-bcaa-1c526f8aaa30,head-on-bench dumbbell rear delt raise,"The head-on-bench dumbbell rear delt raise is an exercise targeting the posterior shoulder muscles, or rear deltoids. This variation of the bent-over rear delt raise often helps to better isolate this area of the shoulder. Because it targets such small muscles, this exercise is usually performed with light weight for high reps, such as 10-15 reps per set or more.",strength,shoulders,Dumbbell,Intermediate,8.2,Average,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Deltoid_muscle.PNG/500px-Deltoid_muscle.PNG,shoulders_rear,shoulders_rear,isolation,9
09f50ea9-5ae6-49f0-beb2-d82bc7044065,floor press,No description available,powerlifting,arms,Barbell,Beginner,8.3,Average,,full_muscle,full_muscle,compound,5
0a10b681-2445-475b-b676-e22e66e44d20,holman squat jump to lunge jump,No description available,strength,legs,Bodyweight,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,9
0a3ab7ec-4b79-4549-bcdf-a1b0b411c35c,holman straight plank right-left jack to split jack,No description available,strength,core,Bodyweight,Intermediate,5.9,,https://kinxlearning.com/cdn/shop/files/muscle-61_500x.jpg?v=1613518563,transverse_core,transverse_core,isolation,5
0a6208bb-bb7e-4934-a8eb-35a6f118a909,smith machine reverse calf raises,No description available,strength,calves,Machine,Beginner,7.3,Average,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Calves.jpg?v=1601051316,calves_soleus,calves_soleus,isolation,5
0a722f92-c879-4b09-9a74-ca5801de3b9c,holman squat pulse,No description available,strength,legs,Bodyweight,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,9
0a9cac21-d45e-4a48-816a-6b47e4e5435e,fyr dumbbell tempo l-raise,"The dumbbell lateral raise is an upper body isolation exercise for building shoulder strength and muscle. It's a staple strength training move and is a great option for accessory work on upper body training days. This exercise particularly focuses on the lateral or medial head of the deltoid, making them appear wider and more developed.",strength,shoulders,Dumbbell,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
0a9e6bf0-9962-4608-b433-6ffaf24b93a0,holman hill climber,No description available,strength,core,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
0abf6f6a-8a8e-4b1e-9d17-97ea8d8c35fe,robertson core-engaged dead bug,No description available,strength,core,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
0ad7aff2-1d1b-438a-9fd3-947c0a4f75db,machine triceps extension-,"The machine triceps extension is a popular exercise to build size and strength in the triceps muscles. It approximates the motion of a free-weight skullcrusher, but uses a selectorized weight-stack or plate-loaded machine. Machine triceps extensions are often done for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or arm-focused portion of a workout.",strength,arms,Other,Intermediate,5.9,,https://barbend.com/wp-content/uploads/2019/04/Tricep-Muscle-Anatomy-1024x661.jpg,arms_triceps,arms_triceps,isolation,5
0b3a3d0e-8e86-43b5-8fe0-06518f46faaf,push-up roll out - gethin variation,No description available,strength,core,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,compound,5
0b6903e7-bbca-4544-ae5e-8d18b0347d03,bear crawl hold,"The bear crawl hold is a static variation of the bear crawl exercise performed for time. It looks simple, but it demands full-body tension and is taxing to the shoulders, core, and legs. It can be done as a full-body warm-up, as part of a bodyweight circuit or flow, or as a build-up to the traditional bear crawl.",strength,core,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
0b738093-ee3f-426b-aa4e-daf7e56b0245,holman left leg forward lunge hop,No description available,strength,legs,Bodyweight,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,8
0b7a2e34-b904-4488-8c5a-7d315c18061d,seated front deltoid,No description available,stretching,shoulders,Bodyweight,Beginner,4.5,Average,,full_muscle,full_muscle,isolation,5
0b8cd3b6-4cea-4ddf-846a-7691d2399cfd,holman shoulder tap to dirty dog,No description available,strength,core,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
